Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2000","2000","%","0.557433","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2001","2001","%","0.423268","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2002","2002","%","0.788102","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2003","2003","%","0.544631","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2004","2004","%","0.643254","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2005","2005","%","0.592487","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2006","2006","%","0.544283","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","0.598197","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2008","2008","%","0.457266","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2009","2009","%","0.509964","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","0.372827","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2011","2011","%","0.378674","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2012","2012","%","0.385647","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2013","2013","%","0.332495","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2014","2014","%","0.332005","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2015","2015","%","0.265067","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","BEL","Belgium","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","0.344976","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
