iso3c,date,value,indicatorID,indicator,iso2c,country
ASM,1982,12.7799997329712,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AS,American Samoa
ASM,1983,12.960000038147,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AS,American Samoa
ASM,1984,13.1099996566772,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AS,American Samoa
ASM,1985,13.289999961853,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AS,American Samoa
ASM,1986,13.3800001144409,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AS,American Samoa
ASM,1990,5.1100001335144,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AS,American Samoa
ASM,2000,5.05000019073486,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AS,American Samoa
ASM,2005,9.97999954223633,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AS,American Samoa
ASM,2010,9.19999980926514,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AS,American Samoa
AGO,1984,14.1999998092651,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AO,Angola
AGO,1985,14.8999996185303,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AO,Angola
AGO,1986,18.8999996185303,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AO,Angola
AGO,1991,3.70799994468689,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,1992,3.74000000953674,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,1993,3.80399990081787,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,1994,3.81599998474121,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,1995,3.81900000572205,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,1996,3.8289999961853,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,1997,3.82100009918213,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,1998,3.81800007820129,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,1999,3.84999990463257,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2000,3.83699989318848,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2001,3.83500003814697,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2002,3.87100005149841,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2003,3.875,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2004,15.8889999389648,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AO,Angola
AGO,2004,17.8430004119873,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AO,Angola
AGO,2004,3.84200000762939,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2004,23.6427001953125,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AO,Angola
AGO,2005,3.79999995231628,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2006,3.71199989318848,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2007,3.63700008392334,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2008,3.61199998855591,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2009,6.11950016021729,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AO,Angola
AGO,2009,9.14509963989258,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AO,Angola
AGO,2009,3.78200006484985,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2009,3.78229999542236,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AO,Angola
AGO,2010,9.43000030517578,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2010,9.43000030517578,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AO,Angola
AGO,2011,12.6399002075195,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AO,Angola
AGO,2011,15.8050003051758,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AO,Angola
AGO,2011,7.36199998855591,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2011,7.3621997833252,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AO,Angola
AGO,2012,7.37900018692017,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2013,7.40000009536743,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2014,7.33099985122681,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2015,7.28200006484985,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2016,7.22300004959106,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2017,7.11899995803833,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2018,7.01900005340576,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
AGO,2019,6.88600015640259,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AO,Angola
ATG,1973,20.4599990844727,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AG,Antigua and Barbuda
ATG,1974,19.4599990844727,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AG,Antigua and Barbuda
ATG,1975,19.4500007629395,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AG,Antigua and Barbuda
ATG,1976,20.6900005340576,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AG,Antigua and Barbuda
ATG,1991,6,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AG,Antigua and Barbuda
ATG,2001,8.42000007629395,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AG,Antigua and Barbuda
ARG,1970,4.80000019073486,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1971,6,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1972,6.59999990463257,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1973,5.59999990463257,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1974,3.40000009536743,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1975,2.29999995231628,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1976,4.5,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1977,2.79999995231628,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1978,2.79999995231628,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1979,2,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1980,2.29999995231628,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1981,4.5,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1982,4.73000001907349,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1983,4.17000007629395,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1984,3.53999996185303,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1985,5.30000019073486,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1986,4.40000009536743,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1987,5.30000019073486,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1988,6,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1989,7.30000019073486,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1990,7.05999994277954,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1991,5.44000005722046,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,1991,5.44000005722046,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1992,6.3600001335144,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,1992,6.3600001335144,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1993,10.1000003814697,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,1993,10.1000003814697,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1994,11.7600002288818,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,1994,11.7600002288818,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1995,18.7999992370605,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,1995,18.7999992370605,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1996,17.1100006103516,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,1996,17.1100006103516,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1997,14.8199996948242,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,1997,14.8199996948242,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1998,12.6499996185303,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,1998,12.6499996185303,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,1999,14.0500001907349,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,1999,14.0500001907349,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2000,15,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2000,15,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2001,17.3199996948242,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2001,17.3199996948242,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2002,22.425370045,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2002,13.7799997329712,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AR,Argentina
ARG,2002,21.1599998474121,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AR,Argentina
ARG,2002,19.5900001525879,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2002,19.5900001525879,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2003,17.21657927372,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2003,11.6800003051758,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AR,Argentina
ARG,2003,17.9400005340576,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AR,Argentina
ARG,2003,15.3599996566772,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2003,15.3599996566772,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2004,37.2000007629395,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",AR,Argentina
ARG,2004,13.62201997557,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2004,5.73169994354248,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AR,Argentina
ARG,2004,15.5339002609253,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AR,Argentina
ARG,2004,13.5220003128052,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2004,13.5221004486084,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2005,35.3699989318848,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",AR,Argentina
ARG,2005,11.56041348362,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2005,5.01999998092651,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AR,Argentina
ARG,2005,12.8246002197266,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AR,Argentina
ARG,2005,11.5059995651245,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2005,11.5059003829956,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2006,34.4799995422363,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",AR,Argentina
ARG,2006,10.15074042573,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2006,3.76740002632141,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AR,Argentina
ARG,2006,11.8540000915527,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AR,Argentina
ARG,2006,10.0769996643066,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2006,10.0775003433228,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2007,8.44565616681,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2007,8.47000026702881,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2007,8.47000026702881,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2008,32.3699989318848,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",AR,Argentina
ARG,2008,7.8568969282,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2008,3.8259000778198202,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AR,Argentina
ARG,2008,8.34479999542236,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AR,Argentina
ARG,2008,7.83699989318848,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2008,7.83739995956421,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2009,33.7900009155273,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",AR,Argentina
ARG,2009,8.6676317668,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2009,4.05499982833862,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AR,Argentina
ARG,2009,9.27820014953613,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AR,Argentina
ARG,2009,8.64500045776367,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2009,8.64529991149902,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2010,32.7900009155273,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",AR,Argentina
ARG,2010,7.74578172155,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2010,3.04530000686646,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AR,Argentina
ARG,2010,9.04319953918457,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AR,Argentina
ARG,2010,7.71400022506714,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2010,7.71390008926392,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
ARG,2011,32.0999984741211,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",AR,Argentina
ARG,2011,7.15390976097,UNEMPSA_,"Unemployment rate,Percent,,,",AR,Argentina
ARG,2011,2.91510009765625,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),AR,Argentina
ARG,2011,8.28489971160889,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),AR,Argentina
ARG,2011,7.17999982833862,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",AR,Argentina
ARG,2011,7.17950010299683,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",AR,Argentina
