countrycode,countryname,regioncode,coveragetype,year,datayear,datatype,isinterpolated,usemicrodata,ppp,povertyline,mean,headcount,povertygap,povertygapsq,watts,gini,median,mld,polarization,population,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,diff
AUT,Austria,OHI,N,2017,2017,income,0,1,0.8475838,31.9,1734.369,0.1960676,0.05638517,0.02621999,0.08655982,0.2973758,1540.744,0.1679997,NA,8.797566,0.03035,0.05,0.06105,0.07193,0.08337,0.09479,0.1074,0.1234,0.1478,0.2299,0.004174700000000003
AZE,Azerbaijan,ECA,N,1995,1995,consumption,0,1,0.3294187,3.9,171.5579,0.3882451,0.1236858,0.05738959,0.1769482,0.3465029,139.8361,0.2078099,NA,7.685,0.02694,0.04377,0.05496,0.06545,0.07575,0.08791,0.1022,0.1229,0.1524,0.2677,0.02371200000000001
AZE,Azerbaijan,ECA,N,2001,2001,consumption,0,1,0.3294187,4.5,209.4491,0.3921429,0.1098839,0.04428577,0.1444879,0.3645494,159.0033,0.2184436,NA,8.1112,0.03056,0.04373,0.05321,0.06212,0.07081,0.08232,0.09652,0.1158,0.1499,0.2951,0.021007500000000012
AZE,Azerbaijan,ECA,N,2002,2002,consumption,0,1,0.3294187,5.9,264.3415,0.2458968,0.03993089,0.01039474,0.04680537,0.2527767,225.3494,0.1062966,NA,8.17195,0.04838,0.06092,0.06833,0.07509,0.08185,0.08892,0.09808,0.1117,0.1349,0.2319,0.0221171
AZE,Azerbaijan,ECA,N,2003,2003,consumption,0,1,0.3294187,7.1,275.3954,0.4165978,0.09262662,0.02968317,0.1132654,0.2683288,234.9324,0.1182329,NA,8.2341,0.04472,0.05734,0.06554,0.07353,0.08108,0.08972,0.1001,0.1142,0.1378,0.2359,0.01736350000000003
AZE,Azerbaijan,ECA,N,2004,2004,consumption,0,1,0.3294187,7.9,283.406,0.5213168,0.1143659,0.0354801,0.1384307,0.2662159,236.4301,0.1181591,NA,8.3065,0.04799,0.05876,0.06657,0.07363,0.08014,0.08717,0.09698,0.1106,0.1346,0.2435,0.019054100000000074
AZE,Azerbaijan,ECA,N,2005,2005,consumption,0,1,0.3294187,7.8,315.138,0.3867043,0.07215156,0.01942091,0.08478527,0.2655491,261.3297,0.1164948,NA,8.39185,0.04847,0.05927,0.06624,0.0729,0.07939,0.08707,0.09743,0.1112,0.1362,0.2418,0.017151199999999978
BDI,Burundi,SSA,N,1992,1992,consumption,0,0,487.3273,1.1,42.78675,0.4729433,0.1475481,0.06148163,0.2005021,0.3333381,34.75103,0.1824366,NA,5.661139,0.03414,0.04526,0.05545,0.06542,0.07575,0.08721,0.101,0.1195,0.1505,0.2658,0.06691950000000002
BDI,Burundi,SSA,N,1998,1998.5,consumption,0,1,487.3273,1.1,39.27151,0.5716765,0.242029,0.1366428,0.3900506,0.4234693,29.74963,0.3265803,NA,6.186352,0.01727,0.03412,0.04642,0.05708,0.06824,0.08241,0.09704,0.1178,0.1522,0.3274,0.06011220000000006
BDI,Burundi,SSA,N,2006,2006,consumption,0,1,487.3273,1.1,47.6793,0.4332001,0.1037098,0.03300468,0.1261135,0.3335986,36.36353,0.1774276,NA,7.675338,0.0401,0.04914,0.05605,0.06317,0.07153,0.08159,0.09506,0.1146,0.1491,0.2797,0.07180519999999996
BDI,Burundi,SSA,N,2013,2013.5,consumption,0,1,487.3273,1.1,54.33555,0.3711229,0.1104316,0.04640091,0.1476184,0.3862482,40.34953,0.2467371,NA,9.89179,0.02763,0.04097,0.05043,0.05964,0.0695,0.08006,0.09381,0.1146,0.15310000000000001,0.3102,0.060314199999999984
BEL,Belgium,OHI,N,1985,1985,income,0,1,0.879014,32.1,914.9858,0.6549484,0.2050169,0.08878364,0.2839408,0.2520385,829.4993,0.1131606,NA,9.858308,0.04037,0.05667,0.06687,0.07664,0.08612,0.09598,0.1072,0.1211,0.1426,0.2064,0.020088400000000006
BEL,Belgium,OHI,N,1988,1988,income,0,1,0.879014,30.9,962.1455,0.5823993,0.1702969,0.0719964,0.2334085,0.2571468,873.4123,0.1419419,NA,9.901664,0.03894,0.05686,0.06679,0.07645,0.08588,0.0951,0.1061,0.1208,0.1423,0.2107,0.012447799999999898
BEL,Belgium,OHI,N,1992,1992,income,0,1,0.879014,27.4,1035.317,0.389908,0.1005102,0.04253149,0.1244558,0.2495188,947.8658,0.1662915,NA,10.045158,0.03742,0.05787,0.06833,0.07758,0.08667,0.09708,0.1082,0.1221,0.1434,0.2014,0.015064399999999978
BEL,Belgium,OHI,N,1995,1995,income,0,1,0.879014,32.1,1240.695,0.3999377,0.1136194,0.05041937,0.1597803,0.2841227,1097.417,0.1666386,NA,10.136811,0.03336,0.05283,0.06465,0.07457,0.08353,0.09332,0.1053,0.1197,0.1443,0.2285,0.01004130000000003
BEL,Belgium,OHI,N,1997,1997,income,0,1,0.879014,31.3,1219.967,0.3674268,0.1023874,0.04434468,0.1510989,0.2683256,1088.701,0.1362493,NA,10.181245,0.03476,0.05541,0.06629,0.07637,0.08508,0.0944,0.1056,0.1215,0.1449,0.2157,0.005304799999999998
BEL,Belgium,OHI,N,2000,2000,income,0,1,0.879014,34,1463.887,0.3795584,0.09959669,0.04160399,0.1412895,0.3313756,1186.31,0.2250341,NA,10.25125,0.0331,0.0505,0.06029,0.06856,0.07677,0.08581,0.09626,0.112,0.1336,0.2831,0.007344900000000043
BEL,Belgium,OHI,N,2003,2003,income,0,1,0.879014,31.5,1312.197,0.3359452,0.09516069,0.0421357,0.1364587,0.2814395,1169.978,0.1478051,NA,10.376133,0.03273,0.05274,0.06461,0.07462,0.08443,0.09425,0.1059,0.121,0.1472,0.2225,0.0057214999999999905
BEL,Belgium,OHI,N,2004,2004,income,0,1,0.879014,32.5,1415.929,0.3303378,0.09039113,0.037302,0.1218096,0.305415,1207.936,0.1716159,NA,10.421137,0.0337,0.05066,0.062330000000000003,0.07163,0.08092,0.09048,0.1014,0.1173,0.1404,0.2512,0.005541300000000027
BEL,Belgium,OHI,N,2005,2005,income,0,1,0.879014,30.3,1414.308,0.2677937,0.07033075,0.0296161,0.09738871,0.2933733,1226.656,0.1609599,NA,10.478617,0.03392,0.05259,0.06371,0.07279,0.08181,0.09146,0.1029,0.119,0.143,0.2388,0.004441700000000048
BEL,Belgium,OHI,N,2006,2006,income,0,1,0.879014,31.6,1390.36,0.2917573,0.08049967,0.03409484,0.1102594,0.280545,1228.984,0.1417914,NA,10.547958,0.03409,0.05289,0.06479,0.0743,0.08354,0.09369,0.106,0.1213,0.1453,0.2241,0.005174799999999979
BEL,Belgium,OHI,N,2007,2007,income,0,1,0.879014,29.1,1430.765,0.2391555,0.06246037,0.02587173,0.08553324,0.2923797,1241.262,0.1539526,NA,10.6257,0.03372,0.05199,0.06336,0.07306,0.08199,0.0921,0.1038,0.1196,0.145,0.2354,0.006877899999999992
BEL,Belgium,OHI,N,2008,2008,income,0,1,0.879014,39.8,1449.957,0.4581906,0.1314998,0.05666996,0.1796875,0.2837401,1265.36,0.1437858,NA,10.709973,0.03424,0.05247,0.06459,0.07415,0.08299,0.0927,0.1055,0.1216,0.1446,0.2272,0.004578699999999991
BEL,Belgium,OHI,N,2009,2009,income,0,1,0.879014,36,1464.979,0.3556234,0.1015248,0.04519033,0.1418763,0.2855135,1283.847,0.1474091,NA,10.796493,0.03216,0.05249,0.06494,0.07439,0.0834,0.09343,0.1053,0.122,0.1447,0.2271,0.004842299999999966
BEL,Belgium,OHI,N,2010,2010,income,0,1,0.879014,31.8,1454.166,0.2692497,0.07491538,0.03276239,0.1046348,0.2837519,1290.465,0.1482313,NA,10.895586,0.03274,0.05281,0.06462,0.07482,0.08425,0.09367,0.1049,0.1205,0.1444,0.2274,0.0041747999999999785
BEL,Belgium,OHI,N,2011,2011,income,0,1,0.879014,39.1,1418.734,0.4406548,0.1322002,0.05886905,0.1851179,0.280607,1272.487,0.1435446,NA,11.038264,0.03304,0.05252,0.06446,0.07516,0.08492,0.0947,0.1061,0.1211,0.1444,0.2235,0.0048163999999999985
BEL,Belgium,OHI,N,2012,2012,income,0,1,0.879014,38.2,1459.045,0.3908421,0.113252,0.04981455,0.1577676,0.2749109,1309.586,0.1397481,NA,11.106932,0.03352,0.05335,0.06544,0.07608,0.08517,0.0948,0.1066,0.1212,0.1444,0.2194,0.004576500000000039
BEL,Belgium,OHI,N,2013,2013,income,0,1,0.879014,39.6,1456.011,0.4256396,0.1268138,0.05651667,0.1773924,0.276692,1310.413,0.1401534,NA,11.159407,0.0331,0.05247,0.06522,0.07545,0.0851,0.09535,0.1071,0.1225,0.1454,0.2183,0.00483119999999998
BEL,Belgium,OHI,N,2014,2014,income,0,1,0.879014,36.3,1473.474,0.3515993,0.1011738,0.04296386,0.138131,0.2813415,1313.421,0.1399497,NA,11.209057,0.03409,0.05198,0.06419,0.0747,0.08415,0.09417,0.1065,0.1216,0.1444,0.2242,0.004421100000000011
BEL,Belgium,OHI,N,2015,2015,income,0,1,0.879014,24.5,1490.913,0.1373182,0.03337474,0.01262026,0.04440717,0.2772946,1351.547,0.1365456,NA,11.274196,0.03425,0.05186,0.06481,0.07553,0.08566,0.09524,0.1065,0.1209,0.143,0.2223,0.004005900000000007
BEL,Belgium,OHI,N,2016,2016,income,0,1,0.879014,20.4,1474.796,0.08547797,0.01988529,0.008124599,0.02711831,0.2758098,1337.588,0.1367178,NA,11.331422,0.03391,0.05237,0.06519,0.07628,0.08591,0.09536,0.1062,0.1204,0.1428,0.2216,0.005668759999999995
BEL,Belgium,OHI,N,2017,2017,income,0,1,0.879014,39.8,1490.955,0.3972655,0.1181623,0.05218335,0.1636907,0.2737232,1344.535,0.136734,NA,11.375158,0.03337,0.0534,0.06576,0.07632,0.08597,0.09531,0.1065,0.1207,0.1436,0.219,0.0043219999999999925
BEN,Benin,SSA,N,2003,2003,consumption,0,1,224.9172,1.4,78.67894,0.2976013,0.07829284,0.03012616,0.1014685,0.385782,58.83662,0.2463929,NA,7.520555,0.02858,0.04115,0.05027,0.05884,0.06928,0.08065,0.09471,0.1145,0.1509,0.3112,0.048116200000000026
BEN,Benin,SSA,N,2011,2011.33,consumption,0,1,224.9172,1.2,82.42614,0.2516882,0.06539713,0.02498978,0.08453164,0.4343971,54.75105,0.3105427,NA,9.460802,0.02462,0.03596,0.04421,0.05215,0.06116,0.07267,0.08856,0.1135,0.1624,0.3448,0.04961419999999997
BEN,Benin,SSA,N,2015,2015,consumption,0,1,224.9172,1.5,82.60576,0.3668231,0.1679568,0.1099907,0.3043961,0.4775591,58.40712,0.4460353,NA,10.575952,0.01003,0.02238,0.04268,0.05366,0.06463,0.0769,0.09329,0.1151,0.1451,0.3762,0.03856200000000004
BFA,Burkina Faso,SSA,N,1994,1994.25,consumption,0,1,222.242,1.1,40.8101,0.6563845,0.2837013,0.1495833,0.4192921,0.4807249,24.47942,0.3852556,NA,9.816588,0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947,0.03806989999999999
BFA,Burkina Faso,SSA,N,1998,1998,consumption,0,1,222.242,1.1,49.30715,0.5748854,0.2178441,0.1094772,0.3187425,0.4994397,29.75879,0.4278564,NA,10.968724,0.01989,0.03156,0.03985,0.04734,0.05565,0.06535,0.0777,0.09685,0.1384,0.4274,0.061732099999999956
BFA,Burkina Faso,SSA,N,2003,2003,consumption,0,1,222.242,1.1,71.7977,0.2926988,0.08144256,0.0347036,0.11032,0.4325251,48.40769,0.3150192,NA,12.654621,0.0228,0.03493,0.04414,0.05242,0.06191,0.07669,0.09282,0.1162,0.1603,0.3378,0.0749531
BFA,Burkina Faso,SSA,N,2009,2009,consumption,0,1,222.242,1.1,72.57234,0.2201111,0.05502931,0.02055412,0.07091651,0.3976224,52.51533,0.26323,NA,15.141099,0.02732,0.03968,0.04889,0.05803,0.06748,0.07911,0.09387,0.1151,0.1501,0.3205,0.04924230000000002
BFA,Burkina Faso,SSA,N,2014,2014,consumption,0,1,222.242,1.7,83.84124,0.3450786,0.07756976,0.02512728,0.09506741,0.3530123,62.62163,0.2015106,NA,17.585977,0.03601,0.04707,0.05478,0.06212,0.07015,0.0803,0.09339,0.113,0.1472,0.296,0.05468590000000001
BGD,Bangladesh,SAS,N,1983,1983.5,consumption,0,0,24.84915,2.2,80.80411,0.4258067,0.1104526,0.04091874,0.1452523,0.2587649,72.24211,0.1121437,NA,90.732362,0.04127,0.0559,0.06679,0.07612,0.08495,0.09409,0.1045,0.118,0.1397,0.2187,0.04291499999999998
BGD,Bangladesh,SAS,N,1985,1985.5,consumption,0,0,24.84915,2,89.07626,0.296108,0.05908781,0.01741758,0.07090292,0.269175,76.66625,0.1203137,NA,95.742431,0.0447,0.05568,0.06488,0.07333,0.08173,0.09073,0.1013,0.1153,0.1383,0.2341,0.042124899999999965
BGD,Bangladesh,SAS,N,1988,1988.5,consumption,0,0,24.84915,1.9,78.44119,0.3781704,0.09073011,0.03003653,0.1153005,0.2884655,66.37804,0.1384405,NA,100.975321,0.0416,0.05285,0.06239,0.07122,0.08005,0.08955,0.1007,0.1156,0.1402,0.2458,0.04455039999999999
BGD,Bangladesh,SAS,N,1991,1991.5,consumption,0,1,24.84915,1.5,71.46176,0.25218,0.05085792,0.01585185,0.06193493,0.2757037,61.69877,0.1244299,NA,111.221938,0.04121,0.05503,0.06388,0.07255,0.08172,0.09162,0.103,0.1174,0.1407,0.2329,0.053884600000000005
BGD,Bangladesh,SAS,N,1995,1995.5,consumption,0,1,24.84915,2,86.76018,0.4074591,0.09696189,0.03356284,0.1212379,0.3294278,67.91104,0.1777443,NA,121.269645,0.03773,0.05014,0.05864,0.06598,0.0737,0.08315,0.09429,0.112,0.1436,0.2808,0.05066090000000001
BGD,Bangladesh,SAS,N,2000,2000,consumption,0,1,24.84915,1.6,89.5943,0.2201831,0.04106284,0.01198703,0.049265,0.3340653,69.77325,0.1810652,NA,131.581243,0.03735,0.04912,0.05666,0.06444,0.07327,0.08292,0.09561,0.114,0.148,0.2786,0.04763779999999998
BGD,Bangladesh,SAS,N,2005,2005,consumption,0,1,24.84915,2,100.0051,0.2998873,0.06216288,0.0186562,0.07489559,0.3320129,77.61189,0.1785852,NA,143.431101,0.0385,0.0491,0.05708,0.06476,0.07302,0.08289,0.09567,0.1138,0.1452,0.28,0.04254370000000002
BGD,Bangladesh,SAS,N,2010,2010,consumption,0,1,24.84915,2.4,107.04,0.3741507,0.08779605,0.02917716,0.1083564,0.3213032,85.0611,0.1675858,NA,152.149102,0.03853,0.05001,0.05833,0.0663,0.07488,0.08482,0.09735,0.1149,0.1456,0.2692,0.0377074
BGD,Bangladesh,SAS,N,2016,2016,consumption,0,1,24.84915,2.4,117.3133,0.3015275,0.06800179,0.02241451,0.08391371,0.3238527,93.84953,0.1718392,NA,162.95156,0.03699,0.04937,0.05801,0.06642,0.07512,0.08539,0.09842,0.1159,0.146,0.2683,0.03269949999999999
BGR,Bulgaria,ECA,N,1989,1989,consumption,0,0,0.765068,24.5,713.515,0.6365137,0.1846427,0.07251504,0.2450902,0.2342719,650.5826,0.08979578,NA,8.876972,0.04565,0.0589,0.06918,0.07818,0.08681,0.0958,0.106,0.1192,0.1399,0.2003,0.012341999999999964
BGR,Bulgaria,ECA,N,1992,1992,income,0,0,0.765068,14.5,606.637,0.3761697,0.1071103,0.04257117,0.1441796,0.3071431,517.1969,0.1579239,NA,8.540164,0.03468,0.04857,0.05988,0.07009,0.08011,0.09075,0.1031,0.1194,0.146,0.2474,0.0050484000000000084
BGR,Bulgaria,ECA,N,1994,1994,consumption,0,0,0.765068,14,411.8952,0.6381415,0.1846644,0.07338585,0.2473032,0.2432197,372.6873,0.09888839,NA,8.443591,0.04387,0.05834,0.0689,0.07785,0.08626,0.09492,0.1048,0.1174,0.1378,0.2099,0.010969100000000065
BGR,Bulgaria,ECA,N,1995,1995,consumption,0,1,0.765068,7.9,381.4082,0.2927881,0.08199365,0.03603884,0.114639,0.3277234,312.809,0.1871834,NA,8.406067,0.03014,0.04793,0.05931,0.06844,0.07753,0.08733,0.1011,0.1187,0.1458,0.2636,0.013802599999999998
BGR,Bulgaria,ECA,N,1997,1997,consumption,0,0,0.765068,6.9,214.385,0.6137863,0.1774639,0.0680054,0.2328987,0.2637824,185.7355,0.1139368,NA,8.312068,0.04524,0.05601,0.06518,0.0737,0.08222,0.0914,0.1022,0.1165,0.1399,0.2277,0.018460400000000043
BGR,Bulgaria,ECA,N,2001,2001,consumption,0,1,0.765068,3.9,302.7193,0.1203915,0.03465772,0.01536568,0.04723189,0.3268216,259.8517,0.1889925,NA,8.009142,0.02576,0.04484,0.05864,0.06952,0.08028,0.09214,0.1056,0.1227,0.1513,0.2493,0.013272599999999996
BGR,Bulgaria,ECA,N,2003,2003,consumption,0,1,0.765068,7.3,283.5311,0.4131978,0.1131128,0.04722484,0.152313,0.289179,244.1295,0.1428752,NA,7.775327,0.03443,0.0531,0.06393,0.07327,0.08138,0.09194,0.1034,0.1185,0.1438,0.2363,0.018241899999999978
BGR,Bulgaria,ECA,N,2006,2006,income,0,1,0.765068,9.1,315.8754,0.5274233,0.2012565,0.1153673,0.3558753,0.3570034,268.4292,0.2735167,NA,7.601022,0.01629,0.04031,0.05632,0.0693,0.07997,0.09088,0.1051,0.1244,0.1521,0.2653,0.012426300000000001
BGR,Bulgaria,ECA,N,2007,2007,consumption,0,1,0.765068,16.7,377.6381,0.8090403,0.3296635,0.1704865,0.4886011,0.2813634,337.1772,0.1382251,NA,7.545338,0.03262,0.05238,0.06397,0.0745,0.08446,0.09474,0.1072,0.1228,0.1457,0.2216,0.10414430000000008
BGR,Bulgaria,ECA,N,2008,2008,income,0,1,0.765068,11.7,491.5847,0.3899767,0.1297932,0.065025,0.1959692,0.3357208,414.0018,0.204407,NA,7.492561,0.02432,0.04512,0.05783,0.06846,0.07863,0.09002,0.1039,0.1217,0.1536,0.2564,0.010138000000000036
BGR,Bulgaria,ECA,N,2009,2009,income,0,1,0.765068,9.2,512.9764,0.234733,0.07641435,0.03853754,0.1141269,0.3382166,436.9532,0.2075562,NA,7.444443,0.02382,0.04419,0.05692,0.06837,0.07903,0.09077,0.1049,0.123,0.1524,0.2566,0.009769
BGR,Bulgaria,ECA,N,2010,2010,income,0,1,0.765068,9,491.2321,0.2574695,0.09108293,0.04839145,0.1419476,0.3565165,411.9781,0.2358851,NA,7.395599,0.02118,0.04147,0.05497,0.06604,0.07765,0.08966,0.1035,0.1235,0.1532,0.2688,0.0076009000000000215
BGR,Bulgaria,ECA,N,2011,2011,income,0,1,0.765068,10.9,455.1591,0.3849207,0.1375476,0.07452589,0.2248583,0.3427681,389.6315,0.2300019,NA,7.348328,0.02076,0.04342,0.05777,0.06939,0.07991,0.0909,0.1046,0.1222,0.1509,0.26,0.010422199999999993
BGR,Bulgaria,ECA,N,2012,2012,income,0,1,0.765068,10.5,478.4946,0.3549061,0.1267595,0.06853403,0.2050442,0.3601177,397.4536,0.2467214,NA,7.305888,0.02009,0.04153,0.05556,0.06641,0.0771,0.08882,0.102,0.1216,0.1533,0.2735,0.010137899999999977
BGR,Bulgaria,ECA,N,2013,2013,income,0,1,0.765068,11.8,534.3142,0.3549818,0.1353877,0.07649826,0.2242527,0.3657195,443.6199,0.2590693,NA,7.265115,0.01801,0.03932,0.05503,0.06657,0.07773,0.08924,0.1036,0.1221,0.153,0.2754,0.008043500000000037
BGR,Bulgaria,ECA,N,2014,2014,income,0,1,0.765068,11.6,569.5019,0.3247704,0.1174213,0.06323641,0.1897912,0.3741635,460.1018,0.2629539,NA,7.223938,0.01973,0.04038,0.05337,0.06442,0.07505,0.08665,0.1007,0.1203,0.1516,0.2877,0.007945000000000035
BGR,Bulgaria,ECA,N,2015,2015,income,0,1,0.765068,20.6,543.5483,0.7200494,0.324035,0.1912173,0.5518785,0.3856735,436.6299,0.2981993,NA,7.177991,0.0154,0.03729,0.05275,0.06357,0.07451,0.08708,0.1031,0.1229,0.156,0.2874,0.004350199999999971
BGR,Bulgaria,ECA,N,2016,2016,income,0,1,0.765068,20.6,649.5448,0.6393727,0.2706431,0.1536441,0.443675,0.4059106,499.6217,0.3135531,NA,7.127822,0.01633,0.03734,0.04989,0.06049,0.07148,0.08335,0.09835,0.1192,0.1492,0.3144,0.004514000000000018
BGR,Bulgaria,ECA,N,2017,2017,income,0,1,0.765068,21.1,646.3544,0.6679502,0.2798523,0.1554088,0.4464628,0.4037905,492.61130000000003,0.2996944,NA,7.075947,0.01917,0.03809,0.05038,0.06008,0.07084,0.08277,0.09687,0.116,0.147,0.3188,0.004410100000000083
BIH,Bosnia and Herzegovina,ECA,N,2001,2001,consumption,0,1,0.8669357,7.9,373.0351,0.2781636,0.06750908,0.02549215,0.08824004,0.2996645,316.3427,0.1566987,NA,3.771284,0.0359,0.05195,0.06215,0.0709,0.07998,0.08995,0.1031,0.1181,0.1397,0.2482,0.014880600000000022
BIH,Bosnia and Herzegovina,ECA,N,2004,2004,consumption,0,1,0.8669357,11.8,564.3884,0.3317948,0.09725073,0.0412409,0.1317013,0.3403749,456.8343,0.1938177,NA,3.781287,0.02942,0.04454,0.05541,0.06546,0.07555,0.08717,0.1022,0.1222,0.1545,0.2636,0.007659099999999974
BIH,Bosnia and Herzegovina,ECA,N,2007,2007,consumption,0,1,0.8669357,14.2,615.0164,0.3887717,0.1193818,0.0519052,0.1624696,0.3306159,506.619,0.1827973,NA,3.774,0.03008,0.04472,0.05592,0.06642,0.07695,0.0891,0.1047,0.1251,0.1558,0.2511,0.007348299999999974
BIH,Bosnia and Herzegovina,ECA,N,2011,2011,consumption,0,1,0.8669357,12.8,585.7679,0.3489705,0.1047195,0.0455239,0.1429544,0.3303019,486.6839,0.1839836,NA,3.688865,0.02936,0.0452,0.05631,0.06665,0.07736,0.08936,0.1049,0.1241,0.1553,0.2514,0.007941400000000043
BLR,Belarus,ECA,N,1993,1993,income,0,0,1832.435,6,210.4563,0.4280952,0.09567942,0.0308923,0.1202881,0.2160372,194.2096,0.07740133,NA,10.239,0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194,0.018843
BLR,Belarus,ECA,N,1995,1995,income,0,0,1832.435,10.4,314.2074,0.6072441,0.2058641,0.09441156,0.2921575,0.2876177,278.0142,0.1429091,NA,10.194,0.03393,0.05113,0.06219,0.0725,0.08301,0.09434,0.1073,0.1233,0.1468,0.2255,0.013044899999999915
BLR,Belarus,ECA,N,1998,1998,consumption,0,1,1832.435,2.4,134.7605,0.2144679,0.05494929,0.02151734,0.07179976,0.3201835,113.0852,0.1723773,NA,10.069,0.03129,0.04736,0.0579,0.06796,0.07842,0.09018,0.104,0.1222,0.1516,0.2491,0.0257772
BLR,Belarus,ECA,N,1999,1999,consumption,0,1,1832.435,3.8,142.9791,0.4616347,0.1521494,0.07009121,0.2124541,0.3173815,122.1065,0.1711599,NA,10.026738,0.02974,0.04644,0.05751,0.06861,0.07976,0.09221,0.1067,0.1252,0.1535,0.2404,0.023064699999999994
BLR,Belarus,ECA,N,2000,2000,consumption,0,1,1832.435,3.7,158.7128,0.3624636,0.1086983,0.04714299,0.1483971,0.3116748,135.9729,0.1652762,NA,9.97961,0.03089,0.04776,0.05896,0.06974,0.08024,0.09159,0.1057,0.1241,0.1506,0.2404,0.021423899999999996
BLR,Belarus,ECA,N,2001,2001,consumption,0,1,1832.435,4,197.0216,0.2664941,0.07119761,0.02874014,0.094375,0.3057672,169.3101,0.1583321,NA,9.928549,0.03258,0.04903,0.06029,0.07021,0.08066,0.09156,0.1046,0.122,0.1491,0.2399,0.020583500000000005
BLR,Belarus,ECA,N,2002,2002,consumption,0,1,1832.435,4.3,216.4222,0.2518337,0.06513437,0.02540427,0.08550973,0.3033624,186.4219,0.1558544,NA,9.865548,0.03348,0.04935,0.06042,0.07068,0.08057,0.09192,0.1045,0.1212,0.1477,0.2402,0.017131099999999982
BLR,Belarus,ECA,N,2003,2003,consumption,0,1,1832.435,5.4,223.3023,0.3661294,0.100607,0.041330069999999997,0.1342446,0.2882101,195.8149,0.139738,NA,9.796749,0.03452,0.0511,0.06279,0.07231,0.08198,0.09315,0.1055,0.1229,0.1494,0.2263,0.01977829999999997
BLR,Belarus,ECA,N,2004,2004,consumption,0,1,1832.435,7.6,250.7826,0.5317086,0.1557645,0.06408689,0.206683,0.2647989,224.1493,0.1158659,NA,9.730146,0.03844,0.05519,0.06526,0.07453,0.0843,0.09444,0.1068,0.1218,0.1457,0.2135,0.01545669999999999
BLR,Belarus,ECA,N,2005,2005,consumption,0,1,1832.435,8.1,308.427,0.4044568,0.1161961,0.04767779,0.1542967,0.2755341,274.3527,0.1270928,NA,9.663915,0.03632,0.05239,0.06355,0.07445,0.08408,0.09427,0.1068,0.1235,0.1466,0.218,0.01260699999999998
BLR,Belarus,ECA,N,2006,2006,consumption,0,1,1832.435,8.4,356.6201,0.3387508,0.09131669,0.03555749,0.1189236,0.2827544,314.5272,0.1335914,NA,9.604924,0.0361,0.05146,0.06258,0.07289,0.08276,0.09412,0.1068,0.1221,0.1471,0.224,0.012520500000000045
BLR,Belarus,ECA,N,2007,2007,consumption,0,1,1832.435,8.9,409.8374,0.2993608,0.07704348,0.02960276,0.1000433,0.2961238,354.7895,0.1467796,NA,9.560953,0.03508,0.05079,0.0614,0.0708,0.08121,0.09181,0.1042,0.1208,0.1483,0.2357,0.010748299999999988
BLR,Belarus,ECA,N,2008,2008,consumption,0,1,1832.435,8.5,425.8696,0.2203496,0.0521072,0.0187737,0.06614464,0.2782604,376.3409,0.1294524,NA,9.527985,0.0369,0.05305,0.06345,0.07295,0.08259,0.09421,0.1071,0.1219,0.1445,0.2233,0.010851
BLR,Belarus,ECA,N,2009,2009,consumption,0,1,1832.435,11.6,430.1081,0.4376459,0.1215656,0.04893442,0.1603139,0.2768931,381.1963,0.1283676,NA,9.506765,0.03712,0.05353,0.06453,0.0738,0.08347,0.09345,0.1044,0.1198,0.1441,0.2258,0.010796099999999975
BLR,Belarus,ECA,N,2010,2010,consumption,0,1,1832.435,8.5,485.2324,0.1649558,0.0357485,0.01193927,0.04430685,0.285666,421.1145,0.134047,NA,9.490583,0.03647,0.05165,0.06203,0.07225,0.0823,0.09275,0.1056,0.1222,0.1462,0.2285,0.009021400000000013
BLR,Belarus,ECA,N,2011,2011,consumption,0,1,1832.435,16.2,497.0645,0.5921853,0.1883661,0.08155553,0.2541867,0.2715255,441.4793,0.1219135,NA,9.473172,0.03773,0.05377,0.06455,0.07406,0.08335,0.09462,0.1065,0.122,0.1449,0.2185,0.01009480000000007
BLR,Belarus,ECA,N,2012,2012,consumption,0,1,1832.435,15.2,556.6465,0.437747,0.1181372,0.04534384,0.1526156,0.265262,498.2293,0.1164402,NA,9.464495,0.03957,0.05525,0.06516,0.07476,0.0844,0.0944,0.1055,0.1197,0.1433,0.218,0.00890059999999998
BLR,Belarus,ECA,N,2013,2013,consumption,0,1,1832.435,19.3,620.5624,0.5598187,0.1638985,0.0666856,0.2161118,0.2657505,548.7532,0.1184392,NA,9.465997,0.03973,0.05562,0.06546,0.07498,0.08395,0.09365,0.1051,0.1196,0.1413,0.2206,0.007785900000000012
BLR,Belarus,ECA,N,2014,2014,consumption,0,1,1832.435,16.2,646.2722,0.3636856,0.09527069,0.03561952,0.1218632,0.27176670000000003,568.4261,0.1226964,NA,9.474511,0.03918,0.05409,0.06476,0.07496,0.08364,0.093,0.1049,0.1187,0.1412,0.2256,0.009303999999999979
BLR,Belarus,ECA,N,2015,2015,consumption,0,1,1832.435,14.1,578.9112,0.3313201,0.07918639,0.02838394,0.1002699,0.2563323,520.2664,0.1081434,NA,9.489616,0.04065,0.05643,0.06683,0.07584,0.08491,0.0946,0.1058,0.1204,0.1424,0.2121,0.010271599999999992
